"id","type","age","postal_code","suspicious_label"
3385,"private",11,70722,0
3386,"private",10,35172,0
3387,"private",19,80342,0
3388,"private",12,62235,0
3389,"private",14,22219,0
3390,"private",14,21510,0
3391,"private",21,85358,0
3392,"private",22,30583,NA
3393,"private",17,22674,0
3394,"private",13,58359,0
3395,"private",17,22079,0
3396,"private",32,25381,1
3397,"private",17,58547,0
3398,"private",27,72774,NA
3399,"private",24,35093,NA
3400,"private",36,70219,0
3401,"private",19,97736,0
3402,"private",26,62232,NA
3403,"private",36,75381,1
3404,"private",30,80065,0
3405,"private",40,20931,1
3406,"private",20,80684,NA
3407,"private",26,35727,0
3408,"private",38,58453,1
3409,"private",24,62319,0
3410,"private",25,41050,0
3411,"private",40,40677,0
3412,"private",45,63617,1
3413,"private",43,65956,0
3414,"private",17,40951,1
3415,"private",33,20127,NA
3416,"private",40,97948,NA
3417,"private",33,41822,0
3418,"private",42,75984,0
3419,"private",47,39935,0
3420,"private",47,58836,0
3421,"private",50,97601,0
3422,"private",49,75470,0
3423,"private",54,55080,0
3424,"private",34,55999,0
3425,"private",55,72304,0
3426,"private",57,90765,0
3427,"private",50,20614,NA
3428,"private",21,10804,1
3429,"private",61,55549,NA
3430,"private",53,41251,0
3431,"private",60,58654,NA
3432,"private",46,62624,0
3433,"private",51,62156,0
3434,"private",18,41477,NA
3435,"private",46,62237,0
3436,"private",59,75395,NA
3437,"private",57,63323,0
3438,"private",55,10316,0
3439,"private",55,63175,0
3440,"private",51,50154,NA
3441,"private",26,30069,1
3442,"private",56,30766,NA
3443,"private",55,60844,0
3444,"private",57,58892,NA
3445,"private",18,85192,NA
3446,"private",63,25292,NA
3447,"private",48,30290,0
3448,"private",62,85279,0
3449,"private",31,25369,NA
3450,"private",65,65695,0
3451,"private",63,55623,0
3452,"private",31,62059,1
3453,"private",88,75815,0
3454,"private",68,40309,0
3455,"private",63,21989,NA
3456,"private",84,41576,0
3457,"private",72,70991,0
3458,"private",72,70706,0
3459,"private",66,85558,0
3460,"private",57,20341,0
3461,"private",73,25910,0
3462,"private",90,40456,0
3463,"private",21,30675,1
3464,"private",66,55151,NA
3465,"private",77,65200,0
3466,"private",73,72798,0
3467,"private",81,41429,0
3468,"private",15,40760,0
3469,"private",15,75165,NA
3470,"private",15,97754,0
3471,"private",32,72373,1
3472,"private",17,35035,0
3473,"private",18,63387,0
3474,"private",13,35804,NA
3475,"private",18,70787,0
3476,"private",15,63375,0
3477,"private",20,50296,0
3478,"private",15,90569,0
3479,"private",19,41754,0
3480,"private",20,20383,0
3481,"private",23,20276,0
3482,"private",19,85409,NA
3483,"private",16,65508,NA
3484,"private",26,25151,NA
3485,"private",20,97760,0
3486,"private",37,97174,NA
3487,"private",28,39190,0
3488,"private",32,75799,0
3489,"private",26,30930,NA
3490,"private",26,50757,0
3491,"private",25,50242,0
3492,"private",38,80837,NA
3493,"private",28,30173,0
3494,"private",33,97329,NA
3495,"private",36,55460,NA
3496,"private",22,11576,NA
3497,"private",39,58291,0
3498,"private",25,20103,1
3499,"private",33,10560,NA
3500,"private",37,40369,0
3501,"private",26,80312,1
3502,"private",34,10512,1
3503,"private",28,62184,1
3504,"private",41,30177,NA
3505,"private",37,11180,NA
3506,"private",39,85874,NA
3507,"private",42,90009,0
3508,"private",45,60038,0
3509,"private",49,85167,0
3510,"private",47,30119,0
3511,"private",49,39654,0
3512,"private",34,20862,NA
3513,"private",32,39917,1
3514,"private",26,63708,NA
3515,"private",43,72843,0
3516,"private",57,22830,0
3517,"private",37,85198,0
3518,"private",31,62946,1
3519,"private",59,97681,NA
3520,"private",31,72961,1
3521,"private",47,85560,NA
3522,"private",51,80472,NA
3523,"private",58,22466,0
3524,"private",56,30741,NA
3525,"private",63,90269,0
3526,"private",65,97315,NA
3527,"private",38,62756,1
3528,"private",38,85357,NA
3529,"private",62,85094,NA
3530,"private",59,40341,NA
3531,"private",69,50524,0
3532,"private",35,35520,NA
3533,"private",59,50118,0
3534,"private",68,22434,0
3535,"private",48,25827,NA
3536,"private",44,70392,NA
3537,"private",71,60921,NA
3538,"private",71,60649,0
3539,"private",77,20627,NA
3540,"private",22,30482,1
3541,"private",19,30391,1
3542,"private",64,65817,0
3543,"private",70,41578,0
3544,"private",61,11116,0
3545,"private",68,39191,0
3546,"private",76,75571,0
3547,"private",59,55046,NA
3548,"private",18,85488,1
3549,"private",23,30027,1
3550,"private",73,50677,0
3551,"private",73,90866,0
3552,"private",89,50450,0
3553,"private",24,21429,1
3554,"private",78,22147,0
3555,"private",83,35894,NA
3556,"private",61,80186,NA
3557,"private",76,39866,0
3558,"private",71,21198,NA
3559,"private",25,30541,NA
3560,"private",9,20674,0
3561,"private",21,60890,NA
3562,"private",12,50466,0
3563,"private",14,58656,0
3564,"private",12,60626,NA
3565,"private",13,40661,0
3566,"private",17,10408,0
3567,"private",12,35866,NA
3568,"private",18,20538,1
3569,"private",17,65964,0
3570,"private",13,63536,NA
3571,"private",21,58696,0
3572,"private",25,55070,0
3573,"private",27,62559,0
3574,"private",25,10429,0
3575,"private",26,22622,0
3576,"private",30,75883,0
3577,"private",19,40810,NA
3578,"private",37,10444,0
3579,"private",20,58520,0
3580,"private",25,21731,NA
3581,"private",25,65340,NA
3582,"private",25,20857,0
3583,"private",24,25277,NA
3584,"private",37,58731,0
3585,"private",41,62556,0
3586,"private",33,75349,0
3587,"private",36,70945,0
3588,"private",37,41792,0
3589,"private",29,35961,0
3590,"private",31,30196,0
3591,"private",35,65418,0
3592,"private",41,65933,NA
3593,"private",25,75355,1
3594,"private",24,80959,1
3595,"private",53,90986,0
3596,"private",31,40474,NA
3597,"private",40,97965,0
3598,"private",40,25826,0
3599,"private",52,63793,NA
3600,"private",38,41498,1
3601,"private",55,72247,NA
3602,"private",38,50401,NA
3603,"private",48,63123,0
3604,"private",33,62200,1
3605,"private",50,63281,0
3606,"private",39,20167,NA
3607,"private",28,80556,NA
3608,"private",48,63283,0
3609,"private",59,21127,0
3610,"private",36,62022,1
3611,"private",59,60930,0
3612,"private",54,85616,0
3613,"private",44,65442,0
3614,"private",60,10249,0
3615,"private",51,20733,0
3616,"private",58,65678,0
3617,"private",62,62265,0
3618,"private",55,72904,NA
3619,"private",68,85509,0
3620,"private",69,39203,0
3621,"private",52,25973,0
3622,"private",53,63732,0
3623,"private",35,85252,NA
3624,"private",67,10236,0
3625,"private",66,11446,NA
3626,"private",78,22981,NA
3627,"private",79,21782,NA
3628,"private",40,20489,1
3629,"private",34,80350,1
3630,"private",63,65678,0
3631,"private",63,25626,0
3632,"private",66,50454,0
3633,"private",30,63875,NA
3634,"private",69,60393,0
3635,"private",95,60845,0
3636,"private",78,22963,0
3637,"private",60,58240,0
3638,"private",35,21289,1
3639,"private",82,85324,0
3640,"private",77,60781,0
3641,"private",64,97145,0
3642,"private",75,50241,NA
3643,"private",37,22152,NA
3644,"private",72,55222,0
3645,"private",79,60711,0
3646,"private",80,90314,0
3647,"private",15,97205,NA
3648,"private",5,63033,0
3649,"private",15,50645,0
3650,"private",8,62095,0
3651,"private",18,80680,0
3652,"private",17,85175,0
3653,"private",23,22552,0
3654,"private",19,60050,0
3655,"private",14,90020,NA
3656,"private",40,63153,NA
3657,"private",22,58883,NA
3658,"private",18,21726,0
3659,"private",22,20151,0
3660,"private",21,65760,0
3661,"private",22,50186,NA
3662,"private",16,21055,NA
3663,"private",22,10695,1
3664,"private",24,35572,0
3665,"private",33,41141,NA
3666,"private",25,40146,1
3667,"private",22,65874,0
3668,"private",19,65712,1
3669,"private",30,80899,1
3670,"private",23,10502,0
3671,"private",28,75571,NA
3672,"private",29,63533,0
3673,"private",18,62491,1
3674,"private",32,55474,0
3675,"private",25,75921,0
3676,"private",33,41196,0
3677,"private",34,70629,0
3678,"private",33,58359,NA
3679,"private",41,50117,NA
3680,"private",38,63668,NA
3681,"private",30,97548,0
3682,"private",37,30792,0
3683,"private",34,30185,0
3684,"private",41,30114,0
3685,"private",38,58308,0
3686,"private",15,22975,NA
3687,"private",41,85145,NA
3688,"private",50,55186,NA
3689,"private",35,97469,0
3690,"private",41,50989,0
3691,"private",33,63941,NA
3692,"private",51,21924,0
3693,"private",54,65187,0
3694,"private",53,72007,NA
3695,"private",45,11932,0
3696,"private",51,20404,NA
3697,"private",54,35397,0
3698,"private",50,35145,0
3699,"private",56,75332,0
3700,"private",54,35974,0
3701,"private",54,55036,0
3702,"private",62,62336,NA
3703,"private",23,63759,1
3704,"private",58,39006,0
3705,"private",65,60246,0
3706,"private",25,55683,1
3707,"private",68,10101,0
3708,"private",68,62457,0
3709,"private",23,72290,1
3710,"private",68,55133,0
3711,"private",50,65888,0
3712,"private",25,65025,NA
3713,"private",68,20247,0
3714,"private",63,80503,0
3715,"private",66,22152,NA
3716,"private",71,50191,0
3717,"private",30,55531,1
3718,"private",67,21245,NA
3719,"private",76,90579,NA
3720,"private",57,72110,NA
3721,"private",30,41735,1
3722,"private",32,72895,1
3723,"private",65,80773,0
3724,"private",58,55009,0
3725,"private",74,80494,0
3726,"private",83,55131,NA
3727,"private",69,35763,0
3728,"private",75,80298,NA
3729,"private",61,22329,0
3730,"private",84,75610,NA
3731,"private",85,40427,0
3732,"private",13,40488,0
3733,"private",11,11904,NA
3734,"private",9,72063,0
3735,"private",27,60895,1
3736,"private",14,85836,0
3737,"private",19,63230,0
3738,"private",17,11318,0
3739,"private",26,25604,1
3740,"private",17,62790,0
3741,"private",22,85154,NA
3742,"private",34,60582,NA
3743,"private",39,22609,1
3744,"private",17,22424,NA
3745,"private",14,72231,0
3746,"private",13,80203,0
3747,"private",38,63106,1
3748,"private",21,70851,0
3749,"private",15,62211,0
3750,"private",26,50490,0
3751,"private",19,97440,NA
3752,"private",23,97753,0
3753,"private",24,30380,0
3754,"private",42,22897,NA
3755,"private",25,90364,NA
3756,"private",24,30153,0
3757,"private",23,65010,0
3758,"private",35,63644,0
3759,"private",39,25856,NA
3760,"private",35,90261,0
3761,"private",33,70128,0
3762,"private",34,20249,0
3763,"private",35,70438,NA
3764,"private",34,30452,1
3765,"private",33,41848,0
3766,"private",49,50414,NA
3767,"private",36,90019,NA
3768,"private",38,40266,NA
3769,"private",34,90155,0
3770,"private",19,10143,1
3771,"private",33,50804,0
3772,"private",35,97717,NA
3773,"private",43,21652,0
3774,"private",37,39879,0
3775,"private",12,58512,1
3776,"private",15,50828,NA
3777,"private",45,75667,0
3778,"private",38,35073,NA
3779,"private",46,50378,0
3780,"private",40,62830,NA
3781,"private",50,90434,0
3782,"private",62,10427,0
3783,"private",39,41801,0
3784,"private",57,60284,NA
3785,"private",53,10542,NA
3786,"private",48,22351,0
3787,"private",57,25136,NA
3788,"private",51,70339,0
3789,"private",21,39509,1
3790,"private",54,72033,0
3791,"private",53,30061,0
3792,"private",57,41433,0
3793,"private",15,30628,NA
3794,"private",73,20862,0
3795,"private",57,41191,0
3796,"private",30,50102,NA
3797,"private",28,60224,1
3798,"private",43,72719,0
3799,"private",24,90055,NA
3800,"private",23,72351,1
3801,"private",19,70425,1
3802,"private",54,20729,0
3803,"private",54,58090,0
3804,"private",27,97642,NA
3805,"private",57,60236,0
3806,"private",36,21742,1
3807,"private",58,30312,0
3808,"private",70,80663,0
3809,"private",71,80194,0
3810,"private",37,25416,1
3811,"private",66,63084,0
3812,"private",73,10162,0
3813,"private",75,72373,0
3814,"private",28,80860,1
3815,"private",70,40997,0
3816,"private",37,30386,1
3817,"private",71,20952,0
3818,"private",72,21623,0
3819,"private",55,21147,NA
3820,"private",79,39209,0
3821,"private",89,62215,0
3822,"private",62,40562,NA
3823,"private",80,20694,0
3824,"private",82,10335,0
3825,"private",64,30901,0
3826,"private",84,63089,0
3827,"private",35,50793,1
3828,"private",34,70949,1
3829,"private",74,75372,NA
3830,"private",14,58338,0
3831,"private",17,35448,NA
3832,"private",34,22324,NA
3833,"private",41,20973,1
3834,"private",11,55496,NA
3835,"private",10,55460,NA
3836,"private",28,10073,1
3837,"private",19,75712,NA
3838,"private",15,80361,0
3839,"private",15,11718,0
3840,"private",45,41123,NA
3841,"private",24,10297,0
3842,"private",16,21851,NA
3843,"private",10,62375,0
3844,"private",38,65733,NA
3845,"private",24,10563,0
3846,"private",19,85129,NA
3847,"private",40,35964,1
3848,"private",13,41841,NA
3849,"private",27,22810,NA
3850,"private",21,39095,0
3851,"private",24,21922,0
3852,"private",16,35759,0
3853,"private",23,55553,0
3854,"private",31,11816,NA
3855,"private",23,40293,1
3856,"private",26,39320,1
3857,"private",22,35393,0
3858,"private",29,21936,0
3859,"private",34,30251,0
3860,"private",28,85034,NA
3861,"private",22,41118,NA
3862,"private",14,30546,1
3863,"private",29,60947,0
3864,"private",23,39940,1
3865,"private",37,41460,0
3866,"private",15,62081,1
3867,"private",34,80974,0
3868,"private",15,90525,1
3869,"private",38,58297,NA
3870,"private",37,11717,0
3871,"private",33,40618,0
3872,"private",47,62129,0
3873,"private",38,11707,0
3874,"private",36,65556,0
3875,"private",44,41794,0
3876,"private",40,75196,NA
3877,"private",41,22873,0
3878,"private",41,63160,0
3879,"private",30,22176,NA
3880,"private",38,58042,0
3881,"private",24,85656,NA
3882,"private",54,97373,0
3883,"private",33,41158,1
3884,"private",36,62614,NA
3885,"private",59,40181,0
3886,"private",44,70979,0
3887,"private",51,20967,0
3888,"private",43,85737,0
3889,"private",44,90870,NA
3890,"private",41,90779,0
3891,"private",35,50604,NA
3892,"private",56,22807,0
3893,"private",46,50185,0
3894,"private",55,25158,0
3895,"private",61,21530,0
3896,"private",59,97063,NA
3897,"private",64,30319,0
3898,"private",30,62684,NA
3899,"private",54,22785,0
3900,"private",57,80770,0
3901,"private",31,21217,1
3902,"private",40,70956,1
3903,"private",63,50550,NA
3904,"private",56,72904,NA
3905,"private",58,65186,0
3906,"private",78,22204,0
3907,"private",54,22992,0
3908,"private",53,20051,0
3909,"private",35,10523,1
3910,"private",34,21657,NA
3911,"private",61,25269,NA
3912,"private",67,41715,NA
3913,"private",65,30116,0
3914,"private",70,72199,NA
3915,"private",69,11807,0
3916,"private",44,58342,1
3917,"private",78,90565,0
3918,"private",73,30038,0
3919,"private",75,65655,0
3920,"private",68,40527,0
3921,"private",63,60822,0
3922,"private",61,65511,NA
3923,"private",89,65977,0
3924,"private",79,62667,0
3925,"private",41,11355,1
3926,"private",76,41626,0
3927,"private",10,58314,0
3928,"private",14,63769,0
3929,"private",8,80532,NA
3930,"private",18,85004,0
3931,"private",9,97046,0
3932,"private",13,58998,0
3933,"private",19,90278,NA
3934,"private",36,30373,1
3935,"private",14,60249,0
3936,"private",11,85707,0
3937,"private",17,62924,0
3938,"private",18,21691,NA
3939,"private",16,72905,0
3940,"private",28,11342,NA
3941,"private",41,22476,1
3942,"private",39,25207,1
3943,"private",21,55773,0
3944,"private",19,90873,0
3945,"private",27,30723,0
3946,"private",25,21657,NA
3947,"private",21,11074,1
3948,"private",24,21422,0
3949,"private",26,21828,NA
3950,"private",19,39531,0
3951,"private",35,72407,0
3952,"private",33,97512,NA
3953,"private",36,30215,NA
3954,"private",28,70311,NA
3955,"private",37,62576,0
3956,"private",7,62771,NA
3957,"private",34,58782,NA
3958,"private",38,72729,0
3959,"private",31,30773,0
3960,"private",27,20666,NA
3961,"private",37,80317,NA
3962,"private",26,75143,0
3963,"private",39,25825,0
3964,"private",36,21883,0
3965,"private",41,55577,0
3966,"private",55,25853,0
3967,"private",39,20950,0
3968,"private",43,20436,NA
3969,"private",43,62274,0
3970,"private",55,20578,0
3971,"private",19,40736,1
3972,"private",44,40281,0
3973,"private",24,55795,1
3974,"private",48,10843,0
3975,"private",51,97809,NA
3976,"private",48,72969,0
3977,"private",51,22757,0
3978,"private",20,50104,1
3979,"private",54,10942,0
3980,"private",53,60465,0
3981,"private",19,30123,1
3982,"private",57,75630,0
3983,"private",58,60158,0
3984,"private",58,85534,NA
3985,"private",56,90753,NA
3986,"private",75,97092,0
3987,"private",72,80518,0
3988,"private",68,85018,NA
3989,"private",49,60200,0
3990,"private",57,58603,NA
3991,"private",55,20781,0
3992,"private",62,75335,NA
3993,"private",28,62437,1
3994,"private",70,11917,0
3995,"private",63,11136,NA
3996,"private",82,11775,0
3997,"private",81,85621,NA
3998,"private",62,97847,NA
3999,"private",97,35511,NA
4000,"private",71,30560,0
4001,"private",68,65978,0
4002,"private",63,25193,NA
4003,"private",62,21003,0
4004,"private",83,75482,0
4005,"private",77,50969,0
4006,"private",75,65410,0
4007,"private",85,97482,0
4008,"private",86,62417,0
4009,"private",14,55697,0
4010,"private",22,35917,1
4011,"private",12,30196,0
4012,"private",10,90704,0
4013,"private",33,60256,1
4014,"private",30,20047,1
4015,"private",9,35380,NA
4016,"private",11,97711,0
4017,"private",17,63342,0
4018,"private",11,55449,0
4019,"private",16,40462,NA
4020,"private",16,41006,0
4021,"private",28,63053,NA
4022,"private",17,80319,0
4023,"private",11,75554,NA
4024,"private",31,20230,0
4025,"private",33,55381,0
4026,"private",25,62889,0
4027,"private",28,41603,1
4028,"private",22,39226,1
4029,"private",21,50964,NA
4030,"private",29,50858,NA
4031,"private",18,30277,NA
4032,"private",29,10882,NA
4033,"private",30,25264,0
4034,"private",26,75945,NA
4035,"private",27,70638,1
4036,"private",24,80460,NA
4037,"private",27,60343,0
4038,"private",41,35997,1
4039,"private",27,90974,0
4040,"private",29,55657,0
4041,"private",29,80095,NA
4042,"private",39,85961,0
4043,"private",30,75832,0
4044,"private",35,75091,0
4045,"private",36,55162,0
